9.4851474; 7.4267564; 8.7963674; 1.3567941; 0.1734482; 3.8283465; 0.7737539
9.5849911; 7.3291052; 8.8167182; 1.3737690; 0.1670757; 3.8484732; 0.7778111
9.6848347; 7.2301462; 8.8356172; 1.3903201; 0.1616447; 3.8685998; 0.7818683
9.7846784; 7.1300041; 8.8530488; 1.4065115; 0.1570721; 3.8887265; 0.9333491
9.8845221; 7.0314801; 8.8685995; 1.4218569; 0.1494062; 3.9126170; 1.0125780
9.9843657; 6.9334023; 8.8825896; 1.4362157; 0.1405957; 3.9383716; 1.0192214
10.0842094; 6.8345652; 8.8952814; 1.4498166; 0.1325016; 3.9641262; 1.0258648
10.1840530; 6.7350761; 8.9067202; 1.4627078; 0.1250568; 3.9898808; 1.0325082
10.2838967; 6.6350420; 8.9169509; 1.4749335; 0.1182003; 4.0156354; 1.0790386
10.3837403; 6.5348211; 8.9259976; 1.4865021; 0.1114423; 4.0423753; 1.2700830
10.4835840; 6.4354194; 8.9338545; 1.4971975; 0.1031568; 4.0736246; 1.2798635
10.5834277; 6.3357881; 8.9406980; 1.5071022; 0.0952656; 4.1048739; 1.2896440
10.6832713; 6.2360208; 8.9465972; 1.5162434; 0.0877172; 4.1361232; 1.2994245
10.7831150; 6.1362111; 8.9516211; 1.5246448; 0.0804617; 4.1673725; 1.3092050
10.8829586; 6.0364527; 8.9558386; 1.5323269; 0.0734500; 4.1986219; 1.4024230
10.9828023; 5.9361437; 8.9593415; 1.5393132; 0.0652816; 4.2318402; 1.4666944
11.0826459; 5.8356334; 8.9621918; 1.5454285; 0.0563619; 4.2663042; 1.4785907
11.1824896; 5.7354506; 8.9644656; 1.5506315; 0.0474757; 4.3007683; 1.4904870
11.2823333; 5.6356835; 8.9662560; 1.5549248; 0.0385582; 4.3352323; 1.5023832
11.3821769; 5.5364202; 8.9676563; 1.5583065; 0.0295404; 4.3696963; 1.5235981
11.4820206; 5.4373953; 8.9687632; 1.5607804; 0.0208576; 4.4043716; 1.6128502
11.5818642; 5.3361464; 8.9696784; 1.5626563; 0.0161610; 4.4407831; 1.6261289
11.6817079; 5.2355976; 8.9704233; 1.5640380; 0.0112862; 4.4771947; 1.6394077
11.7815516; 5.1357349; 8.9710503; 1.5649145; 0.0062332; 4.5136062; 1.6526865
11.8813952; 5.0365443; 8.9716115; 1.5652751; 0.0010021; 4.5500178; 1.6659652
11.9812389; 4.9380116; 8.9721593; 1.5651091; -0.0044068; 4.5864293; 1.7035565
12.0810825; 4.8375752; 8.9727568; 1.5645909; -0.0047817; 4.6233659; 1.7240926
12.1809262; 4.7370586; 8.9734029; 1.5641655; -0.0036741; 4.6604497; 1.7378662
12.2807698; 4.6371204; 8.9740820; 1.5638553; -0.0025249; 4.6975336; 1.7516398
12.3806135; 4.5377012; 8.9747826; 1.5636629; -0.0013391; 4.7346174; 1.7654135
12.4804572; 4.4387416; 8.9754932; 1.5635903; -0.0001222; 4.7717012; 1.7566865
12.5803008; 4.3388216; 8.9762127; 1.5635959; -0.0002921; 4.8083178; 1.7565532
12.6801445; 4.2384714; 8.9769384; 1.5635153; -0.0013182; 4.8446550; 1.7697777
12.7799881; 4.1384968; 8.9776747; 1.5633315; -0.0023630; 4.8809921; 1.7830023
12.8798318; 4.0388864; 8.9784317; 1.5630433; -0.0034259; 4.9173293; 1.7962268
12.9796754; 3.9396283; 8.9792199; 1.5626498; -0.0045060; 4.9536664; 1.7543607
13.0795191; 3.8397641; 8.9800575; 1.5621624; -0.0050069; 4.9889011; 1.7269575
13.1793628; 3.7395469; 8.9809480; 1.5616569; -0.0050794; 5.0233441; 1.7388392
13.2792064; 3.6396278; 8.9818867; 1.5611460; -0.0051466; 5.0577871; 1.7507210
13.3790501; 3.5399761; 8.9828741; 1.5606300; -0.0052081; 5.0922300; 1.7626028
13.4788937; 3.4405609; 8.9839106; 1.5601093; -0.0052639; 5.1266730; 1.6761589
13.5787374; 3.3407285; 8.9850036; 1.5595975; -0.0047912; 5.1592135; 1.6261399
13.6785810; 3.2406983; 8.9861465; 1.5591583; -0.0039881; 5.1905880; 1.6359989
13.7784247; 3.1408318; 8.9873273; 1.5588005; -0.0031751; 5.2219624; 1.6458579
13.8782684; 3.0411078; 8.9885381; 1.5585247; -0.0023535; 5.2533369; 1.6557169
13.9781120; 2.9415053; 8.9897708; 1.5583315; -0.0015249; 5.2847114; 1.5492354
14.0779557; 2.8416755; 8.9910214; 1.5582196; -0.0007256; 5.3139003; 1.5094991
14.1777993; 2.7417903; 8.9922800; 1.5581865; 0.0000631; 5.3421873; 1.5175131
14.2776430; 2.6419639; 8.9935373; 1.5582323; 0.0008541; 5.3704742; 1.5255271
14.3774866; 2.5421750; 8.9947855; 1.5583570; 0.0016459; 5.3987611; 1.5335411
